Transaction_ID,Date,Time,Item_Name,Category,Quantity,Unit_Price,Unit_Cost,Discount_Applied,Total_Amount
16439,2024-08-29,13:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
16100,2024-08-29,17:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
16100,2024-08-29,17:00:00,Cold Coffee,Cold Beverages,3,90,25,18.0,216.0
14233,2024-08-29,19:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
14233,2024-08-29,19:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
11625,2024-08-29,20:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
11625,2024-08-29,20:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
15869,2024-08-29,21:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
15869,2024-08-29,21:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
13045,2024-08-30,00:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
18651,2024-08-30,00:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
18651,2024-08-30,00:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
21576,2024-08-30,00:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
19002,2024-08-30,01:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
19002,2024-08-30,01:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
21444,2024-08-30,02:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
21444,2024-08-30,02:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
17067,2024-08-30,04:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
17067,2024-08-30,04:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
18687,2024-08-30,04:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
18687,2024-08-30,04:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
13587,2024-08-30,06:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
13587,2024-08-30,06:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
16854,2024-08-30,10:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
16854,2024-08-30,10:00:00,Cold Coffee,Cold Beverages,1,90,25,18.0,72.0
14593,2024-08-30,11:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
14593,2024-08-30,11:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
14818,2024-08-30,14:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,18.0,162.0
14818,2024-08-30,14:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
10422,2024-08-30,15:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
10422,2024-08-30,15:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
20183,2024-08-30,15:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
20183,2024-08-30,15:00:00,Cold Coffee,Cold Beverages,2,90,25,9.0,162.0
13840,2024-08-30,17:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
14134,2024-08-30,18:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
14134,2024-08-30,18:00:00,Virgin Mojito,Mocktails,2,110,30,11.0,198.0
15453,2024-08-30,18:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
15453,2024-08-30,18:00:00,Cold Coffee,Cold Beverages,1,90,25,9.0,81.0
11185,2024-08-30,19:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,18.0,324.0
11185,2024-08-30,19:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
20444,2024-08-30,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
20444,2024-08-30,19:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
16973,2024-08-30,21:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
16973,2024-08-30,21:00:00,Virgin Mojito,Mocktails,1,110,30,22.0,88.0
10962,2024-08-30,22:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
10962,2024-08-30,22:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
18820,2024-08-30,22:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,46.0,184.0
18820,2024-08-30,22:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
17297,2024-08-31,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
17297,2024-08-31,03:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
11094,2024-08-31,04:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
11094,2024-08-31,04:00:00,Cold Coffee,Cold Beverages,1,90,25,9.0,81.0
17366,2024-08-31,04:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
17366,2024-08-31,04:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
15419,2024-08-31,05:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
15419,2024-08-31,05:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
18032,2024-08-31,09:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,46.0,184.0
18032,2024-08-31,09:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
17158,2024-08-31,12:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
17158,2024-08-31,12:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
11261,2024-08-31,13:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
11261,2024-08-31,13:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
11423,2024-08-31,14:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
20525,2024-08-31,14:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
20525,2024-08-31,14:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
17252,2024-08-31,15:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
17252,2024-08-31,15:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
19480,2024-08-31,16:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
19480,2024-08-31,16:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
19419,2024-08-31,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
19419,2024-08-31,19:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
18978,2024-08-31,21:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
18978,2024-08-31,21:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
16603,2024-09-01,00:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
16603,2024-09-01,00:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
16636,2024-09-01,01:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
16636,2024-09-01,01:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
21013,2024-09-01,02:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
21013,2024-09-01,02:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,36.0,432.0
11149,2024-09-01,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
11149,2024-09-01,03:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
11138,2024-09-01,04:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,36.0,432.0
11138,2024-09-01,04:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,17.0,459.0
17205,2024-09-01,05:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
20016,2024-09-01,05:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,23.0,414.0
20016,2024-09-01,05:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,18.0,324.0
20016,2024-09-01,05:00:00,Cold Coffee,Cold Beverages,1,90,25,9.0,81.0
11335,2024-09-01,07:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
11335,2024-09-01,07:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
16359,2024-09-01,10:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,23.0,414.0
16359,2024-09-01,10:00:00,Virgin Mojito,Mocktails,2,110,30,11.0,198.0
20996,2024-09-01,13:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
20996,2024-09-01,13:00:00,Virgin Mojito,Mocktails,3,110,30,22.0,264.0
12609,2024-09-01,14:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
12609,2024-09-01,14:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
18329,2024-09-01,17:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
18329,2024-09-01,17:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
10663,2024-09-01,18:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
10663,2024-09-01,18:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,34.0,136.0
18690,2024-09-01,18:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
18690,2024-09-01,18:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
12885,2024-09-01,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
12885,2024-09-01,19:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
18839,2024-09-01,20:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
18839,2024-09-01,20:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
16329,2024-09-01,21:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
16329,2024-09-01,21:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
16329,2024-09-01,21:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
13251,2024-09-01,22:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
13251,2024-09-01,22:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
10313,2024-09-01,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,46.0,184.0
10313,2024-09-01,23:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
11826,2024-09-01,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
11826,2024-09-01,23:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
21842,2024-09-02,01:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,36.0,144.0
18149,2024-09-02,02:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
18149,2024-09-02,02:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
17083,2024-09-02,08:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
17083,2024-09-02,08:00:00,Virgin Mojito,Mocktails,1,110,30,11.0,99.0
17083,2024-09-02,08:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
15441,2024-09-02,09:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
15441,2024-09-02,09:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
16017,2024-09-02,09:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,18.0,162.0
16017,2024-09-02,09:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
15673,2024-09-02,15:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
15673,2024-09-02,15:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,17.0,306.0
14681,2024-09-02,16:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
14681,2024-09-02,16:00:00,Cold Coffee,Cold Beverages,1,90,25,18.0,72.0
12553,2024-09-02,18:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
20035,2024-09-02,18:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
20035,2024-09-02,18:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
16552,2024-09-02,21:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
16552,2024-09-02,21:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
18036,2024-09-02,21:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
18036,2024-09-02,21:00:00,Virgin Mojito,Mocktails,1,110,30,22.0,88.0
17194,2024-09-02,22:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
17194,2024-09-02,22:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,36.0,288.0
20449,2024-09-02,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
20449,2024-09-02,23:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
15128,2024-09-03,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
15128,2024-09-03,01:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
20863,2024-09-03,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,23.0,414.0
20863,2024-09-03,01:00:00,Cold Coffee,Cold Beverages,1,90,25,9.0,81.0
15435,2024-09-03,02:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,36.0,432.0
15435,2024-09-03,02:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,34.0,272.0
21633,2024-09-03,02:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
21633,2024-09-03,02:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
19917,2024-09-03,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
19917,2024-09-03,03:00:00,Cold Coffee,Cold Beverages,2,90,25,9.0,162.0
15806,2024-09-03,06:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,18.0,162.0
15806,2024-09-03,06:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
21057,2024-09-03,06:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
21057,2024-09-03,06:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
12938,2024-09-03,10:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
12938,2024-09-03,10:00:00,Virgin Mojito,Mocktails,1,110,30,11.0,99.0
14518,2024-09-03,11:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
14518,2024-09-03,11:00:00,Virgin Mojito,Mocktails,2,110,30,11.0,198.0
15939,2024-09-03,12:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
15939,2024-09-03,12:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
17593,2024-09-03,17:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
17593,2024-09-03,17:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
15244,2024-09-04,01:00:00,Chilli Baby Corn (dry),Starter,2,160,50,32.0,256.0
15244,2024-09-04,01:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
16126,2024-09-04,06:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
16126,2024-09-04,06:00:00,Cold Coffee,Cold Beverages,2,90,25,9.0,162.0
15800,2024-09-04,07:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,36.0,432.0
15800,2024-09-04,07:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
14126,2024-09-04,08:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
10321,2024-09-04,09:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,34.0,408.0
10321,2024-09-04,09:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
19351,2024-09-04,10:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
19351,2024-09-04,10:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,17.0,306.0
10227,2024-09-04,11:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
10227,2024-09-04,11:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
12657,2024-09-04,11:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
10030,2024-09-04,12:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,23.0,414.0
10030,2024-09-04,12:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
18665,2024-09-04,12:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
18665,2024-09-04,12:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
18897,2024-09-04,15:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
18897,2024-09-04,15:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
19494,2024-09-04,15:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
19494,2024-09-04,15:00:00,Virgin Mojito,Mocktails,1,110,30,11.0,99.0
11144,2024-09-04,16:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
11144,2024-09-04,16:00:00,Cold Coffee,Cold Beverages,1,90,25,18.0,72.0
16181,2024-09-04,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
16181,2024-09-04,19:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
16877,2024-09-04,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
16877,2024-09-04,19:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
12305,2024-09-04,22:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
12305,2024-09-04,22:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
17285,2024-09-04,22:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
17285,2024-09-04,22:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
20846,2024-09-04,22:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
21258,2024-09-04,22:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,18.0,162.0
21258,2024-09-04,22:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
11692,2024-09-04,23:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,36.0,144.0
11692,2024-09-04,23:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,34.0,136.0
17732,2024-09-04,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
17732,2024-09-04,23:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
19166,2024-09-04,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
19166,2024-09-04,23:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
10788,2024-09-05,06:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
10788,2024-09-05,06:00:00,Cold Coffee,Cold Beverages,3,90,25,18.0,216.0
12321,2024-09-05,09:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
12321,2024-09-05,09:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
12768,2024-09-05,09:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
12768,2024-09-05,09:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
15216,2024-09-05,09:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
15216,2024-09-05,09:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
15914,2024-09-05,09:00:00,Chilli Baby Corn (dry),Starter,2,160,50,0.0,320.0
11112,2024-09-05,17:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
11112,2024-09-05,17:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
13819,2024-09-05,17:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
13819,2024-09-05,17:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
14328,2024-09-05,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
14328,2024-09-05,19:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
16528,2024-09-05,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
16528,2024-09-05,19:00:00,Cold Coffee,Cold Beverages,2,90,25,9.0,162.0
10270,2024-09-05,20:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
10270,2024-09-05,20:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
12513,2024-09-05,21:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,34.0,408.0
20906,2024-09-05,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
20906,2024-09-05,23:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
10406,2024-09-06,00:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
10406,2024-09-06,00:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
18704,2024-09-06,05:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
18704,2024-09-06,05:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
17724,2024-09-06,06:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
17724,2024-09-06,06:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
11159,2024-09-06,07:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
11159,2024-09-06,07:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,34.0,136.0
18009,2024-09-06,10:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
18009,2024-09-06,10:00:00,Cold Coffee,Cold Beverages,1,90,25,18.0,72.0
18579,2024-09-06,12:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
18579,2024-09-06,12:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
16188,2024-09-06,15:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
16188,2024-09-06,15:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
15266,2024-09-06,16:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
15266,2024-09-06,16:00:00,Cold Coffee,Cold Beverages,3,90,25,18.0,216.0
17448,2024-09-06,16:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
17448,2024-09-06,16:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
17448,2024-09-06,16:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
11820,2024-09-06,18:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
11820,2024-09-06,18:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
14880,2024-09-06,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
14880,2024-09-06,19:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
17501,2024-09-06,19:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
17501,2024-09-06,19:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
20902,2024-09-07,00:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
20902,2024-09-07,00:00:00,Virgin Mojito,Mocktails,3,110,30,22.0,264.0
14622,2024-09-07,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
14622,2024-09-07,01:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
20668,2024-09-07,01:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
20668,2024-09-07,01:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
18335,2024-09-07,03:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
18335,2024-09-07,03:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
19879,2024-09-07,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
19879,2024-09-07,03:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
19401,2024-09-07,04:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
19401,2024-09-07,04:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
18673,2024-09-07,09:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
18673,2024-09-07,09:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
21825,2024-09-07,11:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,17.0,306.0
21825,2024-09-07,11:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
20347,2024-09-07,12:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,18.0,486.0
20347,2024-09-07,12:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,17.0,306.0
15188,2024-09-07,13:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
11536,2024-09-07,14:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
12950,2024-09-07,14:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
12950,2024-09-07,14:00:00,Virgin Mojito,Mocktails,1,110,30,22.0,88.0
17312,2024-09-07,16:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,17.0,459.0
17312,2024-09-07,16:00:00,Virgin Mojito,Mocktails,3,110,30,22.0,264.0
20075,2024-09-07,18:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
20075,2024-09-07,18:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
